Fecha;Origen;Destino;Viajes
08-03-2020;Maipu;Penalolen;190
08-03-2020;Maipu;Providencia;1916
08-03-2020;Maipu;Pudahuel;1161
08-03-2020;Maipu;Puente Alto;155
08-03-2020;Maipu;Quilicura;301
08-03-2020;Maipu;Quinta Normal;334
08-03-2020;Maipu;Recoleta;402
08-03-2020;Maipu;Renca;232
08-03-2020;Maipu;San Bernardo;190
08-03-2020;Maipu;San Joaquin;160
08-03-2020;Maipu;San Miguel;309
08-03-2020;Maipu;San Ramon;97
08-03-2020;Maipu;Santiago;4604
08-03-2020;Maipu;Vitacura;161
08-03-2020;Nunoa;Cerrillos;349
08-03-2020;Nunoa;Cerro Navia;121
08-03-2020;Nunoa;Conchali;330
08-03-2020;Nunoa;El Bosque;105
08-03-2020;Nunoa;Estacion Central;1252
08-03-2020;Nunoa;Huechuraba;67
08-03-2020;Nunoa;Independencia;727
08-03-2020;Nunoa;La Cisterna;505
08-03-2020;Nunoa;La Florida;2870
08-03-2020;Nunoa;La Granja;120
08-03-2020;Nunoa;La Pintana;155
08-03-2020;Nunoa;La Reina;2780
08-03-2020;Nunoa;Las Condes;2043
08-03-2020;Nunoa;Lo Barnechea;105
08-03-2020;Nunoa;Lo Espejo;81
08-03-2020;Nunoa;Lo Prado;735
08-03-2020;Nunoa;Macul;1956
08-03-2020;Nunoa;Maipu;517
08-03-2020;Nunoa;Nunoa;12055
08-03-2020;Nunoa;Pedro Aguirre Cerda;296
08-03-2020;Nunoa;Penalolen;3342
08-03-2020;Nunoa;Providencia;6824
08-03-2020;Nunoa;Pudahuel;381
08-03-2020;Nunoa;Puente Alto;1373
08-03-2020;Nunoa;Quilicura;371
08-03-2020;Nunoa;Quinta Normal;359
08-03-2020;Nunoa;Recoleta;632
08-03-2020;Nunoa;Renca;62
08-03-2020;Nunoa;San Bernardo;245
08-03-2020;Nunoa;San Joaquin;338
08-03-2020;Nunoa;San Miguel;745
08-03-2020;Nunoa;San Ramon;242
08-03-2020;Nunoa;Santiago;9838
08-03-2020;Nunoa;Vitacura;118
08-03-2020;Pedro Aguirre Cerda;Cerrillos;466
08-03-2020;Pedro Aguirre Cerda;Cerro Navia;32
08-03-2020;Pedro Aguirre Cerda;Conchali;53
08-03-2020;Pedro Aguirre Cerda;El Bosque;246
08-03-2020;Pedro Aguirre Cerda;Estacion Central;1213
08-03-2020;Pedro Aguirre Cerda;Huechuraba;20
08-03-2020;Pedro Aguirre Cerda;Independencia;70
08-03-2020;Pedro Aguirre Cerda;La Cisterna;323
08-03-2020;Pedro Aguirre Cerda;La Florida;413
08-03-2020;Pedro Aguirre Cerda;La Granja;19
08-03-2020;Pedro Aguirre Cerda;La Pintana;52
08-03-2020;Pedro Aguirre Cerda;La Reina;189
08-03-2020;Pedro Aguirre Cerda;Las Condes;479
08-03-2020;Pedro Aguirre Cerda;Lo Barnechea;20
08-03-2020;Pedro Aguirre Cerda;Lo Espejo;730
08-03-2020;Pedro Aguirre Cerda;Lo Prado;63
08-03-2020;Pedro Aguirre Cerda;Macul;140
08-03-2020;Pedro Aguirre Cerda;Maipu;416
08-03-2020;Pedro Aguirre Cerda;Nunoa;480
08-03-2020;Pedro Aguirre Cerda;Pedro Aguirre Cerda;1356
08-03-2020;Pedro Aguirre Cerda;Penalolen;86
08-03-2020;Pedro Aguirre Cerda;Providencia;1036
08-03-2020;Pedro Aguirre Cerda;Pudahuel;77
08-03-2020;Pedro Aguirre Cerda;Puente Alto;142
08-03-2020;Pedro Aguirre Cerda;Quilicura;72
08-03-2020;Pedro Aguirre Cerda;Quinta Normal;86
08-03-2020;Pedro Aguirre Cerda;Recoleta;204
08-03-2020;Pedro Aguirre Cerda;Renca;41
08-03-2020;Pedro Aguirre Cerda;San Bernardo;906
08-03-2020;Pedro Aguirre Cerda;San Joaquin;138
08-03-2020;Pedro Aguirre Cerda;San Miguel;758
08-03-2020;Pedro Aguirre Cerda;San Ramon;54
08-03-2020;Pedro Aguirre Cerda;Santiago;2950
08-03-2020;Pedro Aguirre Cerda;Vitacura;41
08-03-2020;Penalolen;Cerrillos;70
08-03-2020;Penalolen;Cerro Navia;65
08-03-2020;Penalolen;Conchali;93
08-03-2020;Penalolen;El Bosque;47
08-03-2020;Penalolen;Estacion Central;543
08-03-2020;Penalolen;Huechuraba;108
08-03-2020;Penalolen;Independencia;234
08-03-2020;Penalolen;La Cisterna;338
08-03-2020;Penalolen;La Florida;1626
08-03-2020;Penalolen;La Granja;49
08-03-2020;Penalolen;La Pintana;54
08-03-2020;Penalolen;La Reina;2028
08-03-2020;Penalolen;Las Condes;1602
08-03-2020;Penalolen;Lo Barnechea;153
08-03-2020;Penalolen;Lo Espejo;41
08-03-2020;Penalolen;Lo Prado;205
08-03-2020;Penalolen;Macul;1245
08-03-2020;Penalolen;Maipu;169
08-03-2020;Penalolen;Nunoa;3036
08-03-2020;Penalolen;Pedro Aguirre Cerda;85
08-03-2020;Penalolen;Penalolen;5880
08-03-2020;Penalolen;Providencia;3385
08-03-2020;Penalolen;Pudahuel;137
08-03-2020;Penalolen;Puente Alto;1058
08-03-2020;Penalolen;Quilicura;130
08-03-2020;Penalolen;Quinta Normal;84
08-03-2020;Penalolen;Recoleta;234
08-03-2020;Penalolen;Renca;26
08-03-2020;Penalolen;San Bernardo;44
08-03-2020;Penalolen;San Joaquin;113
08-03-2020;Penalolen;San Miguel;218
08-03-2020;Penalolen;San Ramon;181
08-03-2020;Penalolen;Santiago;3426
08-03-2020;Penalolen;Vitacura;212
08-03-2020;Providencia;Cerrillos;692
08-03-2020;Providencia;Cerro Navia;426
08-03-2020;Providencia;Conchali;444
08-03-2020;Providencia;El Bosque;238
08-03-2020;Providencia;Estacion Central;3050
08-03-2020;Providencia;Huechuraba;206
08-03-2020;Providencia;Independencia;699
08-03-2020;Providencia;La Cisterna;1114
08-03-2020;Providencia;La Florida;4565
08-03-2020;Providencia;La Granja;135
08-03-2020;Providencia;La Pintana;177
08-03-2020;Providencia;La Reina;2575
08-03-2020;Providencia;Las Condes;9573
08-03-2020;Providencia;Lo Barnechea;358
08-03-2020;Providencia;Lo Espejo;176
08-03-2020;Providencia;Lo Prado;2049
08-03-2020;Providencia;Macul;1193
08-03-2020;Providencia;Maipu;1015
08-03-2020;Providencia;Nunoa;5376
08-03-2020;Providencia;Pedro Aguirre Cerda;662
08-03-2020;Providencia;Penalolen;2375
08-03-2020;Providencia;Providencia;19627
08-03-2020;Providencia;Pudahuel;816
08-03-2020;Providencia;Puente Alto;2792
08-03-2020;Providencia;Quilicura;547
08-03-2020;Providencia;Quinta Normal;748
08-03-2020;Providencia;Recoleta;981
08-03-2020;Providencia;Renca;287
08-03-2020;Providencia;San Bernardo;480
08-03-2020;Providencia;San Joaquin;484
08-03-2020;Providencia;San Miguel;1627
08-03-2020;Providencia;San Ramon;411
08-03-2020;Providencia;Santiago;9420
08-03-2020;Providencia;Vitacura;492
08-03-2020;Pudahuel;Cerrillos;92
08-03-2020;Pudahuel;Cerro Navia;967
08-03-2020;Pudahuel;Conchali;153
08-03-2020;Pudahuel;El Bosque;47
08-03-2020;Pudahuel;Estacion Central;1722
08-03-2020;Pudahuel;Huechuraba;32
08-03-2020;Pudahuel;Independencia;182
08-03-2020;Pudahuel;La Cisterna;169
08-03-2020;Pudahuel;La Florida;479
08-03-2020;Pudahuel;La Granja;38
08-03-2020;Pudahuel;La Pintana;21
08-03-2020;Pudahuel;La Reina;145
08-03-2020;Pudahuel;Las Condes;768
08-03-2020;Pudahuel;Lo Barnechea;77
08-03-2020;Pudahuel;Lo Espejo;40
08-03-2020;Pudahuel;Lo Prado;3374
08-03-2020;Pudahuel;Macul;138
08-03-2020;Pudahuel;Maipu;1749
08-03-2020;Pudahuel;Nunoa;470
08-03-2020;Pudahuel;Pedro Aguirre Cerda;47
08-03-2020;Pudahuel;Penalolen;139
08-03-2020;Pudahuel;Providencia;1262
08-03-2020;Pudahuel;Pudahuel;6014
08-03-2020;Pudahuel;Puente Alto;181
08-03-2020;Pudahuel;Quilicura;275
08-03-2020;Pudahuel;Quinta Normal;947
08-03-2020;Pudahuel;Recoleta;494
08-03-2020;Pudahuel;Renca;191
08-03-2020;Pudahuel;San Bernardo;78
08-03-2020;Pudahuel;San Joaquin;127
08-03-2020;Pudahuel;San Miguel;226
08-03-2020;Pudahuel;San Ramon;47
08-03-2020;Pudahuel;Santiago;5266
08-03-2020;Pudahuel;Vitacura;114
08-03-2020;Puente Alto;Cerrillos;127
08-03-2020;Puente Alto;Cerro Navia;54
08-03-2020;Puente Alto;Conchali;134
08-03-2020;Puente Alto;El Bosque;212
08-03-2020;Puente Alto;Estacion Central;808
08-03-2020;Puente Alto;Huechuraba;84
08-03-2020;Puente Alto;Independencia;259
08-03-2020;Puente Alto;La Cisterna;653
08-03-2020;Puente Alto;La Florida;7438
08-03-2020;Puente Alto;La Granja;520
08-03-2020;Puente Alto;La Pintana;513
08-03-2020;Puente Alto;La Reina;1549
08-03-2020;Puente Alto;Las Condes;2512
08-03-2020;Puente Alto;Lo Barnechea;174
08-03-2020;Puente Alto;Lo Espejo;62
08-03-2020;Puente Alto;Lo Prado;417
08-03-2020;Puente Alto;Macul;880
08-03-2020;Puente Alto;Maipu;151
08-03-2020;Puente Alto;Nunoa;1729
08-03-2020;Puente Alto;Pedro Aguirre Cerda;249
08-03-2020;Puente Alto;Penalolen;1676
08-03-2020;Puente Alto;Providencia;5174
08-03-2020;Puente Alto;Pudahuel;254
08-03-2020;Puente Alto;Puente Alto;18917
08-03-2020;Puente Alto;Quilicura;235
08-03-2020;Puente Alto;Quinta Normal;159
08-03-2020;Puente Alto;Recoleta;458
08-03-2020;Puente Alto;Renca;39
08-03-2020;Puente Alto;San Bernardo;136
08-03-2020;Puente Alto;San Joaquin;547
08-03-2020;Puente Alto;San Miguel;439
08-03-2020;Puente Alto;San Ramon;283
08-03-2020;Puente Alto;Santiago;6134
08-03-2020;Puente Alto;Vitacura;240
08-03-2020;Quilicura;Cerrillos;85
08-03-2020;Quilicura;Cerro Navia;57
08-03-2020;Quilicura;Conchali;3531
08-03-2020;Quilicura;El Bosque;59
08-03-2020;Quilicura;Estacion Central;770
08-03-2020;Quilicura;Huechuraba;323
08-03-2020;Quilicura;Independencia;1098
08-03-2020;Quilicura;La Cisterna;215
08-03-2020;Quilicura;La Florida;399
08-03-2020;Quilicura;La Granja;28
08-03-2020;Quilicura;La Pintana;29
08-03-2020;Quilicura;La Reina;210
08-03-2020;Quilicura;Las Condes;511
08-03-2020;Quilicura;Lo Barnechea;62
08-03-2020;Quilicura;Lo Espejo;63
08-03-2020;Quilicura;Lo Prado;308
08-03-2020;Quilicura;Macul;89
08-03-2020;Quilicura;Maipu;327
08-03-2020;Quilicura;Nunoa;680
08-03-2020;Quilicura;Pedro Aguirre Cerda;68
08-03-2020;Quilicura;Penalolen;160
08-03-2020;Quilicura;Providencia;1082
08-03-2020;Quilicura;Pudahuel;363
08-03-2020;Quilicura;Puente Alto;191
08-03-2020;Quilicura;Quilicura;7157
08-03-2020;Quilicura;Quinta Normal;164
08-03-2020;Quilicura;Recoleta;1404
08-03-2020;Quilicura;Renca;349
08-03-2020;Quilicura;San Bernardo;49
08-03-2020;Quilicura;San Joaquin;64
08-03-2020;Quilicura;San Miguel;286
08-03-2020;Quilicura;San Ramon;82
08-03-2020;Quilicura;Santiago;6805
08-03-2020;Quilicura;Vitacura;298
08-03-2020;Quinta Normal;Cerrillos;81
08-03-2020;Quinta Normal;Cerro Navia;1429
08-03-2020;Quinta Normal;Conchali;108
08-03-2020;Quinta Normal;El Bosque;19
08-03-2020;Quinta Normal;Estacion Central;834
08-03-2020;Quinta Normal;Huechuraba;37
08-03-2020;Quinta Normal;Independencia;99
08-03-2020;Quinta Normal;La Cisterna;149
08-03-2020;Quinta Normal;La Florida;439
08-03-2020;Quinta Normal;La Granja;21
08-03-2020;Quinta Normal;La Pintana;14
08-03-2020;Quinta Normal;La Reina;192
08-03-2020;Quinta Normal;Las Condes;693
08-03-2020;Quinta Normal;Lo Barnechea;54
08-03-2020;Quinta Normal;Lo Espejo;46
08-03-2020;Quinta Normal;Lo Prado;920
08-03-2020;Quinta Normal;Macul;97
08-03-2020;Quinta Normal;Maipu;321
08-03-2020;Quinta Normal;Nunoa;498
08-03-2020;Quinta Normal;Pedro Aguirre Cerda;95
08-03-2020;Quinta Normal;Penalolen;97
08-03-2020;Quinta Normal;Providencia;964
08-03-2020;Quinta Normal;Pudahuel;880
08-03-2020;Quinta Normal;Puente Alto;170
08-03-2020;Quinta Normal;Quilicura;180
08-03-2020;Quinta Normal;Quinta Normal;2188
08-03-2020;Quinta Normal;Recoleta;328
08-03-2020;Quinta Normal;Renca;337
08-03-2020;Quinta Normal;San Bernardo;83
08-03-2020;Quinta Normal;San Joaquin;124
08-03-2020;Quinta Normal;San Miguel;173
08-03-2020;Quinta Normal;San Ramon;32
08-03-2020;Quinta Normal;Santiago;4503
08-03-2020;Quinta Normal;Vitacura;154
08-03-2020;Recoleta;Cerrillos;170
08-03-2020;Recoleta;Cerro Navia;103
08-03-2020;Recoleta;Conchali;1997
08-03-2020;Recoleta;El Bosque;86
08-03-2020;Recoleta;Estacion Central;1513
08-03-2020;Recoleta;Huechuraba;894
08-03-2020;Recoleta;Independencia;1539
08-03-2020;Recoleta;La Cisterna;787
08-03-2020;Recoleta;La Florida;613
08-03-2020;Recoleta;La Granja;50
08-03-2020;Recoleta;La Pintana;65
08-03-2020;Recoleta;La Reina;211
08-03-2020;Recoleta;Las Condes;1101
08-03-2020;Recoleta;Lo Barnechea;113
08-03-2020;Recoleta;Lo Espejo;73
08-03-2020;Recoleta;Lo Prado;885
08-03-2020;Recoleta;Macul;175
08-03-2020;Recoleta;Maipu;246
08-03-2020;Recoleta;Nunoa;739
08-03-2020;Recoleta;Pedro Aguirre Cerda;200
08-03-2020;Recoleta;Penalolen;238
08-03-2020;Recoleta;Providencia;1283
08-03-2020;Recoleta;Pudahuel;408
08-03-2020;Recoleta;Puente Alto;377
08-03-2020;Recoleta;Quilicura;1150
08-03-2020;Recoleta;Quinta Normal;258
08-03-2020;Recoleta;Recoleta;10075
08-03-2020;Recoleta;Renca;219
08-03-2020;Recoleta;San Bernardo;164
08-03-2020;Recoleta;San Joaquin;119
08-03-2020;Recoleta;San Miguel;843
08-03-2020;Recoleta;San Ramon;226
08-03-2020;Recoleta;Santiago;8254
08-03-2020;Recoleta;Vitacura;245
08-03-2020;Renca;Cerrillos;48
08-03-2020;Renca;Cerro Navia;211
08-03-2020;Renca;Conchali;238
08-03-2020;Renca;El Bosque;19
08-03-2020;Renca;Estacion Central;423
08-03-2020;Renca;Huechuraba;64
08-03-2020;Renca;Independencia;538
08-03-2020;Renca;La Cisterna;71
08-03-2020;Renca;La Florida;170
08-03-2020;Renca;La Granja;2
08-03-2020;Renca;La Pintana;7
08-03-2020;Renca;La Reina;83
08-03-2020;Renca;Las Condes;383
08-03-2020;Renca;Lo Barnechea;50
08-03-2020;Renca;Lo Espejo;42
08-03-2020;Renca;Lo Prado;120
08-03-2020;Renca;Macul;37
08-03-2020;Renca;Maipu;215
08-03-2020;Renca;Nunoa;201
08-03-2020;Renca;Pedro Aguirre Cerda;42
08-03-2020;Renca;Penalolen;41
08-03-2020;Renca;Providencia;547
08-03-2020;Renca;Pudahuel;502
08-03-2020;Renca;Puente Alto;62
08-03-2020;Renca;Quilicura;246
08-03-2020;Renca;Quinta Normal;330
08-03-2020;Renca;Recoleta;364
08-03-2020;Renca;Renca;3158
08-03-2020;Renca;San Bernardo;37
08-03-2020;Renca;San Joaquin;23
08-03-2020;Renca;San Miguel;88
08-03-2020;Renca;San Ramon;34
08-03-2020;Renca;Santiago;1608
08-03-2020;Renca;Vitacura;89
08-03-2020;San Bernardo;Cerrillos;88
08-03-2020;San Bernardo;Cerro Navia;23
08-03-2020;San Bernardo;Conchali;77
08-03-2020;San Bernardo;El Bosque;1163
08-03-2020;San Bernardo;Estacion Central;6314
08-03-2020;San Bernardo;Huechuraba;19
08-03-2020;San Bernardo;Independencia;98
08-03-2020;San Bernardo;La Cisterna;702
08-03-2020;San Bernardo;La Florida;422
08-03-2020;San Bernardo;La Granja;59
08-03-2020;San Bernardo;La Pintana;404
08-03-2020;San Bernardo;La Reina;110
08-03-2020;San Bernardo;Las Condes;405
08-03-2020;San Bernardo;Lo Barnechea;33
08-03-2020;San Bernardo;Lo Espejo;643
08-03-2020;San Bernardo;Lo Prado;140
08-03-2020;San Bernardo;Macul;75
08-03-2020;San Bernardo;Maipu;132
08-03-2020;San Bernardo;Nunoa;353
08-03-2020;San Bernardo;Pedro Aguirre Cerda;1423
08-03-2020;San Bernardo;Penalolen;119
08-03-2020;San Bernardo;Providencia;827
08-03-2020;San Bernardo;Pudahuel;66
08-03-2020;San Bernardo;Puente Alto;131
08-03-2020;San Bernardo;Quilicura;52
08-03-2020;San Bernardo;Quinta Normal;63
08-03-2020;San Bernardo;Recoleta;219
08-03-2020;San Bernardo;Renca;22
08-03-2020;San Bernardo;San Bernardo;8094
08-03-2020;San Bernardo;San Joaquin;81
08-03-2020;San Bernardo;San Miguel;300
08-03-2020;San Bernardo;San Ramon;67
08-03-2020;San Bernardo;Santiago;1807
08-03-2020;San Bernardo;Vitacura;52
08-03-2020;San Joaquin;Cerrillos;75
08-03-2020;San Joaquin;Cerro Navia;28
08-03-2020;San Joaquin;Conchali;77
08-03-2020;San Joaquin;El Bosque;24
08-03-2020;San Joaquin;Estacion Central;219
08-03-2020;San Joaquin;Huechuraba;13
08-03-2020;San Joaquin;Independencia;94
08-03-2020;San Joaquin;La Cisterna;156
08-03-2020;San Joaquin;La Florida;1536
08-03-2020;San Joaquin;La Granja;59
08-03-2020;San Joaquin;La Pintana;24
08-03-2020;San Joaquin;La Reina;111
08-03-2020;San Joaquin;Las Condes;373
08-03-2020;San Joaquin;Lo Barnechea;46
08-03-2020;San Joaquin;Lo Espejo;67
08-03-2020;San Joaquin;Lo Prado;123
08-03-2020;San Joaquin;Macul;541
08-03-2020;San Joaquin;Maipu;118
08-03-2020;San Joaquin;Nunoa;387
08-03-2020;San Joaquin;Pedro Aguirre Cerda;181
08-03-2020;San Joaquin;Penalolen;118
08-03-2020;San Joaquin;Providencia;724
08-03-2020;San Joaquin;Pudahuel;111
08-03-2020;San Joaquin;Puente Alto;360
08-03-2020;San Joaquin;Quilicura;83
08-03-2020;San Joaquin;Quinta Normal;100
08-03-2020;San Joaquin;Recoleta;203
08-03-2020;San Joaquin;Renca;7
08-03-2020;San Joaquin;San Bernardo;59
08-03-2020;San Joaquin;San Joaquin;1006
08-03-2020;San Joaquin;San Miguel;555
08-03-2020;San Joaquin;San Ramon;43
08-03-2020;San Joaquin;Santiago;2175
08-03-2020;San Joaquin;Vitacura;37
08-03-2020;San Miguel;Cerrillos;197
08-03-2020;San Miguel;Cerro Navia;35
08-03-2020;San Miguel;Conchali;98
08-03-2020;San Miguel;El Bosque;188
08-03-2020;San Miguel;Estacion Central;976
08-03-2020;San Miguel;Huechuraba;62
08-03-2020;San Miguel;Independencia;262
08-03-2020;San Miguel;La Cisterna;2043
08-03-2020;San Miguel;La Florida;831
08-03-2020;San Miguel;La Granja;96
08-03-2020;San Miguel;La Pintana;200
08-03-2020;San Miguel;La Reina;233
08-03-2020;San Miguel;Las Condes;832
08-03-2020;San Miguel;Lo Barnechea;62
08-03-2020;San Miguel;Lo Espejo;278
08-03-2020;San Miguel;Lo Prado;350
08-03-2020;San Miguel;Macul;258
08-03-2020;San Miguel;Maipu;236
08-03-2020;San Miguel;Nunoa;667
08-03-2020;San Miguel;Pedro Aguirre Cerda;702
08-03-2020;San Miguel;Penalolen;165
08-03-2020;San Miguel;Providencia;1852
08-03-2020;San Miguel;Pudahuel;158
08-03-2020;San Miguel;Puente Alto;319
08-03-2020;San Miguel;Quilicura;181
08-03-2020;San Miguel;Quinta Normal;120
08-03-2020;San Miguel;Recoleta;791
08-03-2020;San Miguel;Renca;20
08-03-2020;San Miguel;San Bernardo;198
08-03-2020;San Miguel;San Joaquin;409
08-03-2020;San Miguel;San Miguel;5288
08-03-2020;San Miguel;San Ramon;343
08-03-2020;San Miguel;Santiago;7848
08-03-2020;San Miguel;Vitacura;84
08-03-2020;San Ramon;Cerrillos;25
08-03-2020;San Ramon;Cerro Navia;17
08-03-2020;San Ramon;Conchali;36
08-03-2020;San Ramon;El Bosque;119
08-03-2020;San Ramon;Estacion Central;321
08-03-2020;San Ramon;Huechuraba;18
08-03-2020;San Ramon;Independencia;45
08-03-2020;San Ramon;La Cisterna;1284
08-03-2020;San Ramon;La Florida;1287
08-03-2020;San Ramon;La Granja;405
08-03-2020;San Ramon;La Pintana;406
08-03-2020;San Ramon;La Reina;120
08-03-2020;San Ramon;Las Condes;248
08-03-2020;San Ramon;Lo Barnechea;22
08-03-2020;San Ramon;Lo Espejo;49
08-03-2020;San Ramon;Lo Prado;113
08-03-2020;San Ramon;Macul;67
08-03-2020;San Ramon;Maipu;73
08-03-2020;San Ramon;Nunoa;186
08-03-2020;San Ramon;Pedro Aguirre Cerda;59
08-03-2020;San Ramon;Penalolen;174
08-03-2020;San Ramon;Providencia;527
08-03-2020;San Ramon;Pudahuel;55
08-03-2020;San Ramon;Puente Alto;365
08-03-2020;San Ramon;Quilicura;56
08-03-2020;San Ramon;Quinta Normal;18
08-03-2020;San Ramon;Recoleta;214
08-03-2020;San Ramon;Renca;8
08-03-2020;San Ramon;San Bernardo;50
08-03-2020;San Ramon;San Joaquin;26
08-03-2020;San Ramon;San Miguel;392
08-03-2020;San Ramon;San Ramon;1190
08-03-2020;San Ramon;Santiago;1312
08-03-2020;San Ramon;Vitacura;16
08-03-2020;Santiago;Cerrillos;1708
08-03-2020;Santiago;Cerro Navia;1570
08-03-2020;Santiago;Conchali;3802
08-03-2020;Santiago;El Bosque;744
08-03-2020;Santiago;Estacion Central;9344
08-03-2020;Santiago;Huechuraba;356
08-03-2020;Santiago;Independencia;3771
08-03-2020;Santiago;La Cisterna;5361
08-03-2020;Santiago;La Florida;7541
08-03-2020;Santiago;La Granja;421
08-03-2020;Santiago;La Pintana;482
08-03-2020;Santiago;La Reina;3543
08-03-2020;Santiago;Las Condes;9073
08-03-2020;Santiago;Lo Barnechea;729
08-03-2020;Santiago;Lo Espejo;839
08-03-2020;Santiago;Lo Prado;6837
08-03-2020;Santiago;Macul;1909
08-03-2020;Santiago;Maipu;3691
08-03-2020;Santiago;Nunoa;9899
08-03-2020;Santiago;Pedro Aguirre Cerda;2318
08-03-2020;Santiago;Penalolen;2825
08-03-2020;Santiago;Providencia;10670
08-03-2020;Santiago;Pudahuel;3922
08-03-2020;Santiago;Puente Alto;3823
08-03-2020;Santiago;Quilicura;4076
08-03-2020;Santiago;Quinta Normal;3656
08-03-2020;Santiago;Recoleta;6536
08-03-2020;Santiago;Renca;659
08-03-2020;Santiago;San Bernardo;1347
08-03-2020;Santiago;San Joaquin;1399
08-03-2020;Santiago;San Miguel;7380
08-03-2020;Santiago;San Ramon;1209
08-03-2020;Santiago;Santiago;44874
08-03-2020;Santiago;Vitacura;855
08-03-2020;Vitacura;Cerrillos;41
08-03-2020;Vitacura;Cerro Navia;163
08-03-2020;Vitacura;Conchali;109
08-03-2020;Vitacura;El Bosque;41
08-03-2020;Vitacura;Estacion Central;375
08-03-2020;Vitacura;Huechuraba;195
08-03-2020;Vitacura;Independencia;140
08-03-2020;Vitacura;La Cisterna;99
08-03-2020;Vitacura;La Florida;255
08-03-2020;Vitacura;La Granja;28
08-03-2020;Vitacura;La Pintana;95
08-03-2020;Vitacura;La Reina;77
08-03-2020;Vitacura;Las Condes;1192
08-03-2020;Vitacura;Lo Barnechea;114
08-03-2020;Vitacura;Lo Espejo;32
08-03-2020;Vitacura;Lo Prado;239
08-03-2020;Vitacura;Macul;127
08-03-2020;Vitacura;Maipu;164
08-03-2020;Vitacura;Nunoa;275
08-03-2020;Vitacura;Pedro Aguirre Cerda;93
08-03-2020;Vitacura;Penalolen;190
08-03-2020;Vitacura;Providencia;920
08-03-2020;Vitacura;Pudahuel;148
08-03-2020;Vitacura;Puente Alto;245
08-03-2020;Vitacura;Quilicura;262
08-03-2020;Vitacura;Quinta Normal;222
08-03-2020;Vitacura;Recoleta;222
08-03-2020;Vitacura;Renca;55
08-03-2020;Vitacura;San Bernardo;63
08-03-2020;Vitacura;San Joaquin;44
08-03-2020;Vitacura;San Miguel;129
08-03-2020;Vitacura;San Ramon;72
08-03-2020;Vitacura;Santiago;1502
08-03-2020;Vitacura;Vitacura;694
09-03-2020;Cerrillos;Cerrillos;4507
09-03-2020;Cerrillos;Cerro Navia;96
09-03-2020;Cerrillos;Conchali;136
09-03-2020;Cerrillos;El Bosque;153
09-03-2020;Cerrillos;Estacion Central;2435
09-03-2020;Cerrillos;Huechuraba;130
09-03-2020;Cerrillos;Independencia;301
09-03-2020;Cerrillos;La Cisterna;589
09-03-2020;Cerrillos;La Florida;566
09-03-2020;Cerrillos;La Granja;55
09-03-2020;Cerrillos;La Pintana;72
09-03-2020;Cerrillos;La Reina;378
09-03-2020;Cerrillos;Las Condes;2509
